Simple,Pick up the blue vase from the dining table and place it on the floor near the trash can,living_room,FloorPlan223_004
Medium,Move the yellow plate from the dining table to the chair beside it and then place the blue lid on top of it,living_room,FloorPlan223_004
Complex,"Retrieve the blue vase from the table, carry it to the corner near the door, and place it on the floor next to the box",living_room,FloorPlan223_004
Simple,Pick up the remote control from the dresser and place it on the TV stand,living_room,FloorPlan224_001
Medium,"Retrieve the book from the dresser, open it, and read the first page before closing it",living_room,FloorPlan224_001
Complex,"Move to the living room area, pick up the potted plant from the white column base, place it on the side table, and turn on the floor lamp nearby",living_room,FloorPlan224_001
Simple,Move the laptop from the armchair to the side table,living_room,FloorPlan224_002
Medium,Pick up the green pillow from the sofa and place it on the armchair,living_room,FloorPlan224_002
Complex,"Open the drawer, retrieve any object inside, close the drawer, and place the object on the floor near the painting",living_room,FloorPlan224_002
Simple,Move the laptop from the armchair to the side table near the fireplace,living_room,FloorPlan224_003
Medium,Retrieve the vase from the mantel and place it on the side table,living_room,FloorPlan224_003
Complex,"Open the laptop, move it to the center of the armchair, then close it and return it to its original position",living_room,FloorPlan224_003
Simple,Move the chair closer to the dog bed and adjust its position for comfort,living_room,FloorPlan224_004
Medium,Turn on the desk lamp and ensure it is shining brightly over the side table,living_room,FloorPlan224_004
Complex,"Open the drawer, retrieve a hidden object if present, and place it neatly on the side table",living_room,FloorPlan224_004
Simple,Move the stool closer to the floor lamp and adjust its position for better lighting,living_room,FloorPlan224_005
Medium,Retrieve the mug from near the floor lamp and place it on the side table next to the painting,living_room,FloorPlan224_005
Complex,"Pick up the plant from the red stand, move it to the mantelpiece above the fireplace, and arrange it beside the blue vase",living_room,FloorPlan224_005
Simple,Move the green trash can to the corner near the wall and place it neatly.,living_room,FloorPlan224_006
Medium,Pick up the paper from the small cabinet and place it on top of the leftmost cabinet.,living_room,FloorPlan224_006
Complex,"Open the drawer of the middle cabinet, retrieve any object inside, and place it on the stool beside the floor lamp.",living_room,FloorPlan224_006
Simple,Pick up the tissue box from the coffee table and place it on the shelf near the door,living_room,FloorPlan225_001
Medium,Move the coffee table slightly closer to the sofa and arrange the items on it neatly,living_room,FloorPlan225_001
Complex,"Retrieve the tissue box, walk to the fireplace mantel, and place it beside the decorative vase for better display",living_room,FloorPlan225_001
Simple,Pick up the pillow from the sofa and place it neatly on the opposite end of the couch,living_room,FloorPlan225_002
Medium,"Move to the TV stand, pick up the laptop, and place it on the left side of the table near the wall",living_room,FloorPlan225_002
Complex,"Retrieve the small figurine from the shelf under the TV stand, place it on the center of the table, then move the green trash bin closer to the door for easy access",living_room,FloorPlan225_002
Simple,Turn on the desk lamp and place it on the side table,living_room,FloorPlan225_003
Medium,Move the chair closer to the side table and adjust its position for better seating alignment,living_room,FloorPlan225_003
Complex,"Open the drawer, retrieve any items inside, and organize them on the side table before closing the drawer",living_room,FloorPlan225_003
Simple,Move the golden statue to the left side of the shelf,living_room,FloorPlan225_004
Medium,Replace the silver vase with a decorative bowl from the storage cabinet,living_room,FloorPlan225_004
Complex,"Rearrange the objects on the shelf so that the houseplant is centered, the statue is on the far left, and the vase is on the far right",living_room,FloorPlan225_004
Simple,Open the blinds to let in natural light,living_room,FloorPlan226_001
Medium,Move the cardboard box from the table to the floor beside the armchair,living_room,FloorPlan226_001
Complex,"Pick up the cardboard box, place it on the floor near the lamp, then adjust the lamp's position slightly closer to the armchair",living_room,FloorPlan226_001
Simple,Move the cushion from the sofa to the armchair,living_room,FloorPlan226_002
Medium,Turn on the floor lamp and adjust its brightness to create a cozy atmosphere,living_room,FloorPlan226_002
Complex,"Retrieve the remote control from the sofa, turn on the TV, and adjust the volume using the remote",living_room,FloorPlan226_002
Simple,Pick up the watch from the coffee table and place it on the sofa.,living_room,FloorPlan226_003
Medium,Move the houseplant from the coffee table to the corner near the window and adjust its position for better lighting.,living_room,FloorPlan226_003
Complex,"Gather the scattered papers on the coffee table, stack them neatly, and place them in the drawer of the nearby cabinet.",living_room,FloorPlan226_003
Simple,Pick up the credit card from the coffee table and place it in the drawer.,living_room,FloorPlan226_004
Medium,Gather the scattered papers on the coffee table and organize them into a neat stack.,living_room,FloorPlan226_004
Complex,"Open the drawer, retrieve the keychain, then place it next to the laptop on the coffee table.",living_room,FloorPlan226_004
Simple,Arrange the pillows on the sofa to make it look neat and comfortable,living_room,FloorPlan227_001
Medium,Move the potted plant from the side table to the center of the living room floor for better aesthetics,living_room,FloorPlan227_001
Complex,"Retrieve the remote control from the coffee table, place it on the TV stand, and then adjust the lighting in the room by turning on the ceiling lights",living_room,FloorPlan227_001
Simple,Turn on the chandelier above the dining table,living_room,FloorPlan227_002
Medium,Retrieve the bottle from the dining table and place it in the cabinet,living_room,FloorPlan227_002
Complex,"Move to the dining table, pick up the vase, place it on the shelf, then turn on the TV",living_room,FloorPlan227_002
Simple,Move the blue pillow from the armchair to the sofa and arrange it neatly.,living_room,FloorPlan227_003
Medium,"Pick up the houseplant from the floor, place it on the coffee table, and adjust its position for better visibility.",living_room,FloorPlan227_003
Complex,"Retrieve the remote control from the TV stand, use it to turn on the television, then place it back in its original spot.",living_room,FloorPlan227_003
Simple,Place the decorative statue from the dining table onto the shelf in the living room.,living_room,FloorPlan227_004
Medium,Retrieve the remote control from the coffee table and place it on the armchair beside the lamp.,living_room,FloorPlan227_004
Complex,"Open the cabinet near the wall, take out the vase, place it on the coffee table, and then adjust the lamp's brightness to create a cozy atmosphere.",living_room,FloorPlan227_004
Simple,Move the golden statue from the dining table to the center of the room and place it on the floor.,living_room,FloorPlan227_005
Medium,"Retrieve the laptop from the dining table, carry it to the TV stand, and place it on the shelf beneath the television.",living_room,FloorPlan227_005
Complex,"Clear the dining table by removing all objects, then rearrange the chairs around the table in a symmetrical pattern and place the statue at one end of the table.",living_room,FloorPlan227_005
Simple,Place the plate from the dining table onto the couch,living_room,FloorPlan228_001
Medium,Move the vase from the dining table to the sideboard and arrange it neatly,living_room,FloorPlan228_001
Complex,"Retrieve the book from the couch, bring it to the dining table, and place it beside the plate",living_room,FloorPlan228_001
Simple,Move to the dining table and adjust the tablecloth to ensure it is neatly spread.,living_room,FloorPlan228_002
Medium,Retrieve a decorative item from the floor near the door and place it on the dining table as a centerpiece.,living_room,FloorPlan228_002
Complex,"Open the trash bin, pick up any discarded items from the floor, and dispose of them properly before cleaning the area with a cloth.",living_room,FloorPlan228_002
Simple,Move the box from the floor to the side table,living_room,FloorPlan228_003
Medium,Pick up the plant from the side table and place it on the sofa,living_room,FloorPlan228_003
Complex,"Retrieve the box from the floor, open it, take out any contents, and place them neatly on the side table",living_room,FloorPlan228_003
Simple,Pick up the remote control from the coffee table and place it on the sofa.,living_room,FloorPlan228_004
Medium,"Open the box on the coffee table, remove the credit card inside, and place it on the laptop.",living_room,FloorPlan228_004
Complex,"Retrieve the keychain from the coffee table, open the box, place the keychain inside, close the box, and then move the box to the side of the sofa.",living_room,FloorPlan228_004
Simple,Pick up the pillow from the sofa and place it neatly at the end of the couch,living_room,FloorPlan229_001
Medium,"Retrieve the magazine from the coffee table, open it to the first page, and then place it back on the table facing upward",living_room,FloorPlan229_001
Complex,"Move the banana from the coffee table to the kitchen counter, peel it, and place it on a plate before putting the plate on the dining table",living_room,FloorPlan229_001
Simple,Move the tissue box from the desk to the sofa armrest,living_room,FloorPlan229_002
Medium,Pick up the laptop from the desk and place it on the chair,living_room,FloorPlan229_002
Complex,"Remove the pillow from the sofa, place it on the desk, then move the laptop to the center of the desk",living_room,FloorPlan229_002
Simple,Pick up the boots from the floor and place them neatly by the door.,living_room,FloorPlan229_003
Medium,Move the statue from the side table to the center of the desk and adjust its position for better display.,living_room,FloorPlan229_003
Complex,"Open the laptop on the desk, connect the power adapter if available, and then turn it on to check for any notifications.",living_room,FloorPlan229_003
Simple,Pick up the book from the coffee table and place it on the armchair next to the lamp,living_room,FloorPlan229_004
Medium,Move the box from the coffee table to the floor near the trash can and open it,living_room,FloorPlan229_004
Complex,"Retrieve the keychain from the coffee table, place it inside the box, then close the box and move it to the corner near the door",living_room,FloorPlan229_004
Simple,Pick up the newspaper from the dining table and place it in the blue recycling bin.,living_room,FloorPlan230_001
Medium,Move the statue from the center of the dining table to the side table near the window.,living_room,FloorPlan230_001
Complex,"Open the cardboard box on the dining table, retrieve any items inside, and place them neatly on the table before closing the box.",living_room,FloorPlan230_001
Simple,Move to the dining table and place a decorative item from the floor onto it,living_room,FloorPlan230_002
Medium,"Retrieve the vase near the window, clean it with a cloth from the nearby chair, and return it to its original spot",living_room,FloorPlan230_002
Complex,"Pick up the plant from the leftmost window, move it to the center of the room, place it on the rug, and then adjust the lighting by turning on a nearby lamp if available",living_room,FloorPlan230_002
Simple,"Move to the coffee table and pick up the laptop, then place it on the armchair.",living_room,FloorPlan230_003
Medium,Retrieve the decorative plant from the corner near the window and place it on the coffee table.,living_room,FloorPlan230_003
Complex,"Open the fireplace cover, place a log inside if available, and close it, then turn on the lamp near the fireplace.",living_room,FloorPlan230_003
Simple,Pick up the remote control from the coffee table and place it on the side table near the TV,living_room,FloorPlan230_004
Medium,"Move the laptop to the edge of the coffee table, open it, and then close it after ensuring it's powered off",living_room,FloorPlan230_004
Complex,"Retrieve the candle from the coffee table, carry it to the side table, and place it next to the lamp before turning on the lamp",living_room,FloorPlan230_004
Simple,Move the laptop from the floor to the nearby table and turn it on,living_room,FloorPlan230_005
Medium,Pick up the houseplant from the floor and place it on the mantelpiece above the fireplace,living_room,FloorPlan230_005
Complex,"Retrieve the laptop from the floor, carry it to the couch area, open it, and then position it on the coffee table",living_room,FloorPlan230_005
